CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;3;53;7;9;1;11
01:00;9;3;54;8;9;1;10
02:00;5;1;56;6;4;0;5
03:00;5;1;54;3;3;0;5
04:00;5;;54;3;3;1;6
05:00;6;1;54;3;3;1;7
06:00;13;1;58;3;3;3;17
07:00;21;1;51;3;3;6;30
08:00;29;1;44;3;3;9;42
09:00;27;1;45;5;3;8;39
10:00;25;1;41;4;3;7;35
11:00;27;1;36;4;3;9;40
12:00;26;1;36;;13;10;40
13:00;25;1;36;;10;9;39
14:00;27;1;33;;9;8;39
15:00;27;2;32;10;9;10;42
16:00;29;2;32;10;9;11;45
17:00;;;33;7;;;
18:00;27;3;;7;;9;41
19:00;29;3;32;11;;9;42
20:00;26;3;36;15;12;7;37
21:00;25;3;38;12;13;6;34
22:00;18;3;47;12;11;5;25
23:00;13;3;54;;11;2;15
