CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;26;4;1;75;30;77;142
01:00;22;4;1;60;30;69;127
02:00;23;4;1;47;23;55;106
03:00;19;3;1;47;20;46;88
04:00;16;3;1;47;16;24;52
05:00;19;3;1;39;14;23;54
06:00;19;3;1;29;10;28;61
07:00;21;3;2;21;11;30;66
08:00;17;3;7;20;9;10;32
09:00;23;3;7;21;9;15;45
10:00;19;3;12;20;8;8;31
11:00;22;3;9;20;9;17;47
12:00;18;3;13;20;7;13;38
13:00;21;3;14;16;7;12;38
14:00;28;3;17;12;6;11;45
15:00;22;3;23;13;6;11;38
16:00;16;2;32;11;3;7;26
17:00;13;3;46;10;5;4;19
18:00;19;3;44;14;6;4;25
19:00;55;4;7;34;11;73;165
20:00;59;5;1;57;13;150;286
21:00;48;5;2;65;21;159;289
22:00;44;6;2;86;33;198;344
23:00;34;5;3;95;41;148;258
