CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;1;20;40;23;8;53
01:00;48;2;3;37;26;42;112
02:00;8;2;52;10;9;1;9
03:00;7;1;52;23;9;1;8
04:00;9;1;44;18;13;0;10
05:00;12;1;37;21;12;1;14
06:00;18;2;26;25;14;3;24
07:00;27;2;15;32;19;11;43
08:00;33;3;8;29;20;22;68
09:00;32;;8;;;23;68
10:00;28;2;15;;;14;50
11:00;24;3;22;28;10;12;43
12:00;21;3;27;26;15;12;39
13:00;14;3;46;23;18;5;22
14:00;16;3;51;21;16;4;22
15:00;20;3;50;28;23;5;27
16:00;16;3;62;27;24;5;23
17:00;14;3;66;25;22;2;18
18:00;11;3;74;25;16;1;13
19:00;11;1;75;29;15;1;13
20:00;13;2;70;25;11;1;15
21:00;23;;55;35;15;1;24
22:00;28;1;45;32;16;1;30
23:00;29;1;36;35;17;2;33
