CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;41;15;15;72;66;12;60
01:00;24;7;30;58;44;4;30
02:00;21;8;30;48;41;3;26
03:00;21;8;30;48;43;2;25
04:00;21;8;29;52;42;3;26
05:00;25;8;25;50;38;4;32
06:00;34;10;18;47;34;13;54
07:00;43;;12;42;32;23;77
08:00;46;11;9;49;36;34;98
09:00;42;13;10;55;43;25;81
10:00;38;21;13;57;43;28;80
11:00;32;26;18;54;47;20;63
12:00;33;20;18;64;43;18;61
13:00;35;18;17;59;48;19;63
14:00;38;17;13;60;42;15;61
15:00;40;19;12;56;43;21;72
16:00;42;18;14;57;43;17;68
17:00;46;16;17;45;40;21;78
18:00;43;16;17;44;40;19;72
19:00;52;19;8;58;44;25;91
20:00;49;20;10;62;47;22;83
21:00;43;19;15;56;48;22;77
22:00;46;17;14;48;47;21;80
23:00;51;16;9;50;41;28;93
