CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;62;2;3;50;18;75;175
01:00;41;2;4;34;14;20;71
02:00;22;1;3;25;12;28;65
03:00;19;1;3;22;13;46;89
04:00;21;1;3;18;12;38;78
05:00;24;1;4;21;14;40;85
06:00;26;2;3;23;18;90;162
07:00;34;2;5;27;16;95;179
08:00;36;1;9;23;6;45;104
09:00;13;1;42;11;3;8;25
10:00;;;59;7;5;;
11:00;4;1;;7;6;1;5
12:00;3;2;71;7;5;0;3
13:00;4;2;76;4;4;0;4
14:00;4;1;79;;3;0;4
15:00;5;1;82;4;3;1;6
16:00;3;1;81;6;4;0;3
17:00;3;2;83;8;6;0;3
18:00;3;1;85;8;6;0;3
19:00;5;1;83;8;6;0;5
20:00;13;1;71;9;8;0;13
21:00;27;1;51;13;12;0;27
22:00;65;2;16;36;17;24;102
23:00;76;2;4;56;21;104;234
