CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;70;4;11;36;23;81;192
01:00;63;4;3;42;28;100;215
02:00;19;1;3;23;15;37;75
03:00;17;1;4;18;14;16;41
04:00;22;1;3;14;12;11;38
05:00;21;1;3;22;12;41;83
06:00;21;2;3;18;13;69;125
07:00;27;3;5;30;5;79;147
08:00;24;3;19;28;7;23;58
09:00;24;3;26;24;14;15;47
10:00;24;3;44;26;17;10;39
11:00;19;3;57;22;13;6;28
12:00;16;3;68;15;10;3;20
13:00;18;3;69;11;8;4;23
14:00;14;3;77;10;8;3;19
15:00;17;3;81;16;8;3;22
16:00;19;3;85;14;9;3;24
17:00;23;3;88;17;10;3;27
18:00;17;3;97;16;9;2;19
19:00;15;3;102;20;8;0;15
20:00;25;3;92;16;9;0;25
21:00;46;3;63;19;10;0;46
22:00;37;3;61;24;13;0;37
23:00;22;3;69;17;14;0;22
