CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;71;4;3;53;38;131;269
01:00;58;3;2;47;37;98;206
02:00;30;2;3;31;29;28;71
03:00;28;2;3;30;26;18;55
04:00;;;2;23;21;;
05:00;24;1;;22;19;29;68
06:00;30;2;4;25;23;45;99
07:00;35;2;10;25;22;36;89
08:00;40;2;17;35;23;30;85
09:00;39;2;31;37;28;21;70
10:00;30;2;55;34;27;9;44
11:00;21;2;85;22;18;4;27
12:00;14;2;100;19;15;1;15
13:00;15;2;98;23;18;1;17
14:00;30;2;83;27;22;3;34
15:00;22;2;85;25;7;3;26
16:00;30;2;91;20;7;5;37
17:00;30;2;96;20;8;6;39
18:00;42;2;82;20;8;8;53
19:00;35;2;84;21;14;5;42
20:00;46;2;66;19;17;5;53
21:00;76;2;31;28;;22;109
22:00;104;3;3;44;31;121;287
23:00;95;4;3;54;35;155;330
