CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;18;3;19;23;21;4;24
01:00;15;3;22;23;20;3;18
02:00;14;1;19;13;9;3;18
03:00;10;2;16;10;8;2;14
04:00;10;2;13;10;7;2;13
05:00;11;1;15;17;12;3;15
06:00;17;1;14;21;14;8;30
07:00;23;1;11;19;14;14;43
08:00;27;1;11;11;10;17;51
09:00;29;2;9;17;13;19;57
10:00;26;1;7;18;14;17;50
11:00;22;1;14;12;11;11;38
12:00;20;1;15;13;12;10;34
13:00;20;2;19;13;12;9;33
14:00;23;;18;14;12;10;38
15:00;23;2;19;20;18;9;36
16:00;23;3;21;23;17;9;36
17:00;30;4;14;26;18;15;53
18:00;35;4;10;29;22;21;65
19:00;35;3;10;29;22;22;68
20:00;33;3;10;25;22;15;55
21:00;36;3;7;26;24;23;71
22:00;31;3;11;25;23;13;50
23:00;22;3;17;25;24;7;31
