CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;22;6;43;29.25;28;25;3;26
01:00;63;11;4;6.75;92;78;176;330
02:00;51;14;6;6.75;66;61;78;169
03:00;49;10;4;6.625;53;49;32;97
04:00;43;7;2;5.75;51;46;37;99
05:00;44;8;3;5.25;63;54;69;148
06:00;53;12;4;4.375;70;57;139;265
07:00;62;11;4;4;64;53;189;348
08:00;88;14;4;3.875;91;67;426;736
09:00;123;18;5;4;120;85;653;1116
10:00;142;21;4;3.75;146;96;516;926
11:00;88;16;3;3.625;107;73;200;392
12:00;71;12;7;4.25;70;44;84;198
13:00;63;10;10;5.125;64;34;36;117
14:00;53;10;20;7.125;41;18;22;86
15:00;39;5;36;11.125;27;13;11;55
16:00;39;5;36;15.125;27;17;11;55
17:00;60;6;19;16.875;37;17;28;102
18:00;82;12;8;17.375;73;50;102;237
19:00;91;12;5;17.625;68;40;139;302
20:00;39;7;32;20.75;32;23;17;65
21:00;26;6;47;25.375;20;8;5;34
22:00;33;4;36;27.375;25;20;9;46
23:00;26;4;44;28.375;21;14;6;35
