CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;47;3;2;41;30;53;128
01:00;21;2;21;36;29;2;24
02:00;29;3;15;34;28;2;32
03:00;23;2;18;32;28;3;28
04:00;17;2;24;31;24;1;18
05:00;21;2;19;34;15;4;27
06:00;38;2;2;43;32;33;89
07:00;42;3;4;46;25;42;105
08:00;54;4;2;63;31;126;246
09:00;62;5;2;77;43;167;316
10:00;36;3;18;50;20;33;87
11:00;42;3;15;39;24;33;92
12:00;50;3;12;63;30;60;141
13:00;54;3;8;71;32;40;115
14:00;67;4;4;97;40;93;209
15:00;79;4;3;113;60;149;307
16:00;74;4;3;119;61;126;267
17:00;82;5;3;133;67;209;401
18:00;108;8;3;144;98;334;618
19:00;92;7;3;120;79;286;529
20:00;69;4;3;61;30;88;203
21:00;58;3;3;34;18;59;148
22:00;61;4;2;46;33;128;257
23:00;57;4;2;55;46;144;277
