CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;22;4;41;33;19;3;26
01:00;15;4;43;36;22;2;18
02:00;33;2;13;30;15;8;45
03:00;27;3;13;27;16;8;37
04:00;28;2;6;28;14;24;64
05:00;26;3;4;26;12;41;87
06:00;24;3;5;32;17;98;174
07:00;31;5;7;46;19;198;333
08:00;30;;21;36;5;38;86
09:00;24;4;37;31;11;7;33
10:00;12;1;46;23;12;2;14
11:00;12;2;52;20;16;2;14
12:00;8;2;70;25;16;1;8
13:00;7;3;78;23;16;0;8
14:00;7;3;86;24;;0;7
15:00;8;3;92;28;;0;8
16:00;8;3;95;27;16;0;8
17:00;8;3;98;23;12;0;8
18:00;9;4;97;26;10;0;9
19:00;12;4;90;26;13;0;12
20:00;15;4;80;28;11;1;16
21:00;20;4;66;34;13;2;22
22:00;27;3;45;38;22;4;33
23:00;21;3;47;32;20;3;24
