CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;33;40;30;147;110;59;122
01:00;31;21;8;84;63;29;76
02:00;29;20;11;78;59;28;72
03:00;26;18;12;77;63;30;71
04:00;24;17;12;85;60;31;71
05:00;23;16;12;86;62;35;76
06:00;21;15;11;83;63;39;81
07:00;28;16;9;76;57;39;87
08:00;28;16;9;67;51;33;79
09:00;24;16;11;72;58;33;74
10:00;22;19;15;81;56;20;52
11:00;30;19;15;86;66;31;77
12:00;37;20;15;85;68;40;97
13:00;36;20;24;66;51;22;70
14:00;35;24;33;58;43;13;54
15:00;38;23;30;68;51;9;52
16:00;53;;20;99;66;61;146
17:00;52;14;15;126;78;133;255
18:00;69;12;18;171;100;330;570
19:00;68;21;28;215;148;281;497
20:00;56;29;25;208;152;221;393
21:00;54;29;28;235;171;284;487
22:00;45;38;32;203;154;184;325
23:00;40;40;29;163;129;131;241
