CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;63.1981;3.85995;5.278;56.0637;44.1527;32.6;116.464;240.3
01:00;50.4421;3.70132;4.95382;43.493;36.8508;24.5;84.821;179.3
02:00;48.2639;3.79066;4.33401;31.2256;26.4253;26.013;104.948;207.7
03:00;39.0454;3.84392;4.53482;19.6406;36.3371;35.82;82.7912;164.9
04:00;39.462;3.62374;4.117;9.86841;21.2238;21.06;97.6169;187.9
05:00;39.2388;4.11133;3.97318;5.50238;22.9199;21.24;121.881;224.5
06:00;35.9453;4.07163;3.95179;4.58992;27.5075;26.1;134.076;239.7
07:00;31.725;3.64701;19.416;6.31983;33.055;14.22;75.5894;146.6
08:00;19.5222;2.69838;46.5292;11.4762;18.2035;14.76;4.49029;26.3
09:00;15.474;2.99767;54.0307;17.6108;30.9449;15.3;3.55955;21
10:00;15.364;2.75626;57.6154;24.271;25.2581;8.82;3.63714;20.9
11:00;13.9947;2.86924;70.6239;32.5321;34.298;13.86;2.42478;17.6
12:00;10.1639;2.65471;93.7935;43.7417;24.3896;7.38;0.777351;11.4
13:00;7.6807;2.39738;110.512;57.0591;20.4068;5.4;0.165975;8
14:00;6.32459;2.54996;116.881;71.1752;16.2756;5.4;0.226754;6.6
15:00;5.6763;2.48279;119.585;83.6963;14.1511;5.4;0.295685;6.2
16:00;5.12578;2.60659;120.582;92.9529;8.1069;5.4;0.136692;5.3
17:00;5.19805;2.78002;121.096;101.336;9.34576;5.4;0.048363;5.2
18:00;5.33727;2.51245;121.809;109.36;17.5942;5.4;0.0688;5.5
19:00;6.65458;2.79825;118.988;115.406;19.1284;8.82;0.12353;6.9
20:00;11.2878;2.65332;108.123;117.197;16.4328;10.44;0.152973;11.6
21:00;18.3829;2.79824;92.641;114.963;24.3282;8.28;0.318547;18.9
22:00;22.6914;2.75443;80.3439;110.396;26.3843;17.28;0.438744;23.3
23:00;19.8224;2.43793;71.6115;104.399;31.0877;18.9;0.568986;20.7
00:00;14.5032;2.91551;75.8795;98.8115;28.2078;18.36;0.331363;15
01:00;16.0649;2.82445;69.4615;92.3572;25.5038;24.3;0.429045;16.7
