CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;6.57197;4.3452;54.1064;57.6954;27.166;26.7;0.63528;7.5
01:00;4.76725;3.31234;56.0726;56.4134;32.905;19.4;0.575354;5.7
02:00;4.4624;3.12269;53.5218;55.3728;27.2441;20.8;0.581936;5.4
03:00;11.0646;2.69328;41.4772;53.3478;31.654;22.9;0.775567;12.3
04:00;11.9845;2.69309;37.5867;50.9984;32.7875;25.6;0.855237;13.4
05:00;17.1374;2.8916;32.018;48.1547;30.0835;26.4;0.918972;18.5
06:00;18.8513;2.79676;29.4915;44.995;27.3469;24.6;1.3478;20.9
07:00;16.6057;2.7353;31.3708;41.9556;22.8208;18.4;1.247;18.4
08:00;23.6318;2.87982;24.8216;38.295;23.2083;20.5;2.33466;27.1
09:00;30.6918;2.63394;17.6787;33.4958;20.6009;19.2;5.33093;38.8
10:00;28.4962;3.26028;18.8922;29.1671;31.6135;22.8;7.28456;39.6
11:00;22.1951;3.21747;24.0553;26.9893;35.2259;22.1;5.96205;31.3
12:00;24.9643;3.42202;23.3892;25.2147;30.381;26;7.48858;36.4
13:00;28.612;3.53006;20.8636;23.8204;40.6105;34.2;10.7502;45
14:00;28.7735;3.29071;21.1367;22.776;41.7765;35.1;11.7818;46.7
15:00;28.9838;3.39049;20.8353;21.4591;41.3855;35.2;10.8704;45.6
16:00;33.6262;3.36089;15.9842;20.3544;41.7613;36.2;13.8979;54.7
17:00;38.1051;3.34927;11.3583;19.5644;46.0157;39.7;15.1562;61.2
18:00;38.6983;3.60649;9.41747;18.38;39.589;35.4;10.5198;54.7
19:00;36.9074;3.25341;7.89936;16.3605;42.9177;41.5;5.37838;45.1
20:00;37.7546;3.38913;7.00847;14.3129;38.8256;35.4;7.13492;48.6
21:00;41.705;3.63688;3.64385;12.1605;41.1795;39.9;14.514;63.7
22:00;41.8855;4.41581;4.04196;10.0236;53.6153;49;36.5295;97.4
23:00;41.645;5.02219;5.38274;8.09204;81.8945;80.8;56.4531;127.5
00:00;38.3738;5.08109;4.42885;6.64762;87.2956;80.5;33.2173;88.9
01:00;35.4283;4.7338;3.73213;5.69435;81.1107;69.1;19.9347;65.6
