CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;65.8917;7.04586;36.5351;66.3862;49.9168;49.6258;4.85603;73.3
01:00;75.2229;6.92186;21.3709;52.9202;42.6767;39.539;12.7267;94.6
02:00;73.5269;6.3502;17.7533;39.6604;33.509;33.218;15.6865;97.4
03:00;68.1432;6.35541;4.73426;28.5244;42.0233;35.6148;39.1846;127.7
04:00;62.7209;5.7134;2.70158;20.255;39.3484;34.5433;49.1973;137.5
05:00;54.3095;5.88277;3.84648;18.0185;43.086;42.795;45.1199;122.9
06:00;52.032;6.3308;3.06178;16.0471;46.4401;39.669;76.2409;167.9
07:00;52.7428;6.24833;3.64532;11.7061;41.1732;28.155;77.9969;171.3
08:00;45.6096;6.23935;15.2767;9.04879;31.3875;22.3708;28.3369;88.7
09:00;27.4292;10.195;53.9182;13.1172;22.9986;8.32903;6.95237;38
10:00;21.703;15.1518;75.4814;20.3332;24.7491;6.20099;3.95853;27.7
11:00;15.6165;21.776;93.5239;31.4319;27.5544;4.12062;1.73991;18.3
12:00;9.45447;20.9668;105.999;44.3441;18.3033;8.41197;0.790459;10.7
13:00;7.5893;11.9215;94.3208;55.6534;19.4795;5.01667;0.351585;8.1
14:00;10.7059;7.59639;93.4342;66.9499;14.085;3.963;0.439914;11.4
15:00;11.2033;7.52252;115.428;80.9228;18.0694;4.34051;0.865279;12.5
16:00;11.0454;7.26785;120.256;94.0452;17.0578;3.95134;0.317985;11.5
17:00;18.7155;8.63789;108.695;100.892;22.9009;6.15818;1.05475;20.3
18:00;19.6566;6.33623;101.654;104.164;25.4389;4.87742;1.03951;21.2
19:00;25.4748;5.88742;92.5608;104.043;30.552;8.19659;1.2186;27.3
20:00;31.9551;6.81392;65.6333;98.9978;19.7848;12.4261;2.55289;35.8
21:00;58.5128;5.96512;28.0331;90.7118;29.443;19.4141;6.74211;68.8
22:00;49.1556;4.92284;25.3094;82.1962;30.3544;25.4638;4.13034;55.4
23:00;64.6684;5.53851;3.64975;68.2239;34.6656;27.3499;30.778;111.5
00:00;58.8301;5.72964;1.96367;53.4374;29.8132;28.3745;60.2731;150.4
01:00;49.7215;5.12567;1.95733;40.0952;27.5601;18.3217;58.5257;138.7
