CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;9;38;85;67;3;35
01:00;19;5;56;83;68;0;20
02:00;17;4;55;75;62;0;18
03:00;17;4;53;75;67;0;19
04:00;21;4;47;;71;2;24
05:00;25;5;42;78;63;1;27
06:00;30;6;35;79;66;3;34
07:00;42;7;22;74;67;8;55
08:00;50;7;19;81;68;18;77
09:00;45;12;25;78;65;18;72
10:00;38;19;28;77;63;16;63
11:00;29;18;32;72;62;11;47
12:00;32;15;37;70;59;11;50
13:00;28;14;49;63;55;7;39
14:00;32;14;50;70;56;9;45
15:00;36;13;49;79;58;8;48
16:00;44;15;46;91;63;11;60
17:00;44;14;45;85;65;7;56
18:00;47;8;37;72;59;6;57
19:00;49;;32;68;62;6;58
20:00;59;12;22;85;69;12;77
21:00;38;14;38;70;62;6;48
22:00;37;12;35;74;61;4;45
23:00;37;9;35;70;60;5;44
