CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;77;3;5;92;60;73;188
01:00;59;3;5;88;60;47;130
02:00;35;2;3;63;42;62;128
03:00;35;1;3;52;32;37;91
04:00;31;2;2;48;28;37;87
05:00;30;2;2;44;19;44;96
06:00;36;3;3;47;33;68;140
07:00;43;;5;53;21;94;187
08:00;50;2;8;46;30;78;169
09:00;52;1;24;43;22;33;101
10:00;46;3;46;43;21;19;76
11:00;34;4;75;32;9;10;49
12:00;27;2;103;28;6;7;38
13:00;21;2;113;22;8;5;28
14:00;19;3;121;26;13;3;24
15:00;20;4;126;26;13;4;25
16:00;19;;125;30;11;3;23
17:00;20;4;128;29;14;2;23
18:00;22;5;129;28;17;2;25
19:00;25;4;126;31;15;3;29
20:00;24;6;125;36;14;2;27
21:00;72;2;65;55;34;26;111
22:00;121;2;4;73;37;74;233
23:00;95;3;5;91;50;90;232
