CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;4;57;45.875;19;7;1;12
01:00;10;5;47;40;10;7;0;10
02:00;8;4;53;41.75;16;8;0;8
03:00;8;4;52;44;20;8;0;8
04:00;7;3;55;46.75;15;5;0;7
05:00;8;4;54;49.125;14;3;0;8
06:00;8;3;54;50.5;9;5;1;10
07:00;8;3;54;51.625;15;7;1;10
08:00;10;4;54;52.875;11;8;1;11
09:00;12;4;53;53.625;11;8;3;16
10:00;13;4;54;53.75;21;6;3;17
11:00;13;3;56;54.25;22;6;3;18
12:00;14;6;59;54.75;25;11;4;20
13:00;18;10;57;55.125;22;6;4;24
14:00;14;4;59;55.75;28;10;4;20
15:00;19;8;52;55.5;30;5;5;27
16:00;39;12;32;52.75;31;20;12;56
17:00;36;9;34;50.375;50;30;8;48
18:00;20;4;50;49.875;32;11;4;26
19:00;33;7;37;47.5;38;23;8;45
20:00;23;10;47;46;20;13;4;29
21:00;20;11;48;44.875;28;12;3;25
22:00;14;4;49;43.625;21;16;2;17
23:00;20;8;45;42.75;24;12;3;24
