CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;50;7;11;64;43;14;71
01:00;47;7;7;72;52;13;67
02:00;7;5;72;14;10;0;7
03:00;9;5;72;16;12;1;9
04:00;6;5;74;14;11;1;7
05:00;7;4;72;16;10;1;7
06:00;15;5;62;16;10;3;18
07:00;21;4;55;17;10;5;28
08:00;26;4;49;18;10;8;39
09:00;28;5;49;23;10;9;42
10:00;23;5;51;23;10;7;34
11:00;19;5;55;26;11;6;29
12:00;15;4;62;25;10;5;22
13:00;14;3;66;;;3;19
14:00;;;;;;;
15:00;;;;;;;
16:00;20;;56;;;4;26
17:00;26;3;50;25;20;8;38
18:00;31;2;45;30;20;8;43
19:00;31;2;45;35;26;8;43
20:00;34;2;38;35;25;10;49
21:00;32;2;36;40;25;7;42
22:00;44;9;16;55;40;10;60
23:00;48;8;13;58;35;12;66
