CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;32;3;31;19;11;2;35
01:00;29;2;27;18;10;2;32
02:00;43;3;13;25;13;10;57
03:00;47;3;2;19;14;27;88
04:00;36;2;4;20;16;13;55
05:00;30;2;6;22;20;8;42
06:00;32;2;5;21;15;14;52
07:00;39;4;2;22;15;76;155
08:00;40;3;5;28;15;46;109
09:00;49;3;9;20;15;47;121
10:00;28;2;50;16;7;10;42
11:00;22;2;68;12;7;4;29
12:00;17;2;87;12;9;2;19
13:00;10;2;105;12;7;0;10
14:00;12;2;111;12;7;0;12
15:00;16;2;112;13;7;1;17
16:00;13;2;108;13;10;1;14
17:00;15;2;98;13;8;1;16
18:00;9;2;88;;5;0;9
19:00;11;2;84;;4;0;11
20:00;21;2;69;10;5;1;22
21:00;52;2;33;17;11;6;61
22:00;65;2;12;27;16;14;86
23:00;56;3;14;24;13;9;69
