CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;33;18;7;85;68;9;46
01:00;21;14;5;108;89;21;53
02:00;22;15;4;83;71;15;45
03:00;19;13;7;48;46;4;25
04:00;18;11;13;41;38;2;22
05:00;23;13;11;44;43;5;30
06:00;26;13;11;41;41;10;42
07:00;29;12;8;45;43;20;60
08:00;32;;5;56;53;39;92
09:00;31;14;8;49;43;37;87
10:00;33;15;10;50;39;34;85
11:00;29;13;15;39;34;21;61
12:00;22;8;18;33;30;16;47
13:00;23;6;20;41;28;14;45
14:00;30;8;19;38;28;17;56
15:00;32;7;19;36;27;16;57
16:00;37;3;17;31;30;18;64
17:00;41;4;14;37;36;24;77
18:00;47;7;10;45;39;32;97
19:00;46;12;9;50;47;34;99
20:00;40;12;12;44;42;21;73
21:00;40;12;12;54;46;20;70
22:00;40;18;8;66;53;19;70
23:00;35;16;8;81;61;17;61
