CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;74.886;2.71032;11.6433;57.9409;37.0844;23.8;15.7545;98.9
01:00;49.5711;2.30317;31.6941;48.1479;29.3161;18.4;3.89728;55.5
02:00;33.799;1.68797;7.19681;30.2607;21.8053;11.7;6.62959;43.8
03:00;31.4811;1.45112;7.91455;23.8051;21.6014;13.2;5.86946;40.5
04:00;31.9051;1.5474;7.47988;17.8712;25.9176;14;5.31246;40
05:00;30.8461;1.63531;7.7279;13.4249;25.703;18.8;7.31856;41.9
06:00;31.8828;1.61949;7.66899;9.37854;25.661;15.9;17.7456;58.8
07:00;35.5504;2.25102;9.02008;7.75065;36.6134;25;33.6535;86.8
08:00;28.8773;1.95058;24.6256;10.0565;35.2034;20.2;16.8706;54.6
09:00;21.0026;2.12672;46.2952;14.7411;29.7792;10.3;7.87105;33
10:00;14.0473;2.02796;61.9349;21.5834;18.115;10;3.61151;19.5
11:00;13.9022;2.28875;71.1381;29.4863;21.2162;7.5;2.66448;18
12:00;12.3798;2.3667;79.4614;38.484;10.8889;6.5;1.7462;15
13:00;11.3834;1.81688;91.7915;48.992;16.9819;7.8;1.33781;13.4
14:00;12.7114;1.6596;94.7799;59.8808;18.3787;13.3;1.64159;15.1
15:00;11.978;1.72722;100.763;71.3487;21.5592;5;1.45454;14.3
16:00;14.7816;1.71045;102.187;81.0439;16.4251;5.2;2.07562;18
17:00;8.70681;1.78464;110.038;89.0117;20.6928;6.3;1.20791;10.5
18:00;21.9692;2.22299;101.964;94.0154;16.9767;12.6;1.93152;24.9
19:00;19.5408;2.94906;111.767;99.094;20.1531;10.5;1.27858;21.5
20:00;48.4488;3.30061;79.4519;99.0928;29.31;13.2;3.42584;53.6
21:00;105.584;3.39344;15.1851;89.517;38.9791;22.5;25.2684;144.1
22:00;88.7616;2.48632;16.7327;79.7611;36.9051;19.3;24.1891;125.6
23:00;78.1397;2.59189;16.7453;69.2589;35.5547;22.6;14.7992;100.6
