CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;19;7;26;83;66;1;20
01:00;47;12;23;49;34;31;94
02:00;12;9;60;38;28;0;13
03:00;12;7;57;34;24;0;12
04:00;26;8;28;40;27;2;30
05:00;26;8;37;42;31;9;39
06:00;60;13;2;59;34;67;162
07:00;63;11;2;64;39;133;266
08:00;65;7;9;53;36;121;250
09:00;61;8;9;61;38;55;145
10:00;46;8;20;54;38;15;70
11:00;50;9;13;57;40;30;97
12:00;34;9;32;55;36;7;44
13:00;26;9;41;55;36;5;33
14:00;21;8;46;50;33;2;24
15:00;24;8;40;52;36;1;26
16:00;28;8;33;59;43;2;31
17:00;32;8;25;68;48;2;36
18:00;40;9;14;76;53;3;46
19:00;36;9;17;75;61;3;41
20:00;30;8;21;77;59;2;33
21:00;28;10;22;85;63;2;30
22:00;29;11;19;91;68;2;32
23:00;26;8;22;86;67;1;27
