CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;2;3;22;13;40;99
01:00;30;2;4;20;13;24;68
02:00;31;1;5;17;7;14;52
03:00;24;2;14;14;10;7;34
04:00;30;2;5;17;11;12;47
05:00;21;3;17;12;10;5;29
06:00;18;3;23;14;9;5;26
07:00;24;4;20;18;8;9;37
08:00;24;7;20;16;9;13;44
09:00;19;8;26;18;7;10;34
10:00;15;5;32;17;10;7;25
11:00;14;5;30;21;9;6;23
12:00;13;3;28;21;;6;23
13:00;14;3;30;16;11;6;24
14:00;15;3;34;14;7;6;24
15:00;16;3;33;19;7;6;25
16:00;19;5;34;21;7;6;29
17:00;24;4;32;22;9;8;37
18:00;25;3;36;26;8;8;37
19:00;26;3;28;19;7;8;38
20:00;27;3;25;20;9;8;38
21:00;33;;15;19;10;8;45
22:00;37;1;9;22;12;14;58
23:00;38;1;5;27;16;32;87
