CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;53.3451;5.10296;9.78826;47.0552;44.8941;36.5819;80.9061;176.3
01:00;50.5314;5.33212;3.64255;38.9601;45.6026;45.3116;106.312;212.1
02:00;4.11561;2.78624;52.8243;32.7197;6.35182;3.9;0.24218;4.5
03:00;3.3419;2.52994;60.4618;36.2874;4.782;3.9;0.001094;3.3
04:00;3.86267;2.683;64.0401;42.4494;3.94123;3.9;0.165282;4.1
05:00;6.81772;3.59007;58.9467;48.0351;9.52866;5.07127;0.988302;8.3
06:00;13.0068;3.51046;50.2585;51.6916;12.3874;9.45142;2.85528;17.3
07:00;23.0293;3.69696;39.9399;52.5564;20.8055;7.90146;8.73212;36.3
08:00;27.2124;4.03185;37.0062;51.7514;21.2837;13.4082;13.9823;48.5
09:00;19.8426;4.76086;44.944;51.0527;17.4027;17.1117;10.3002;35.5
10:00;16.235;5.02918;51.184;50.8476;24.3187;5.07012;7.76985;28
11:00;13.6838;4.30553;58.4651;50.5981;16.3687;7.204;5.71819;22.4
12:00;9.9391;3.22085;68.6834;51.1785;14.684;8.74795;3.08182;14.6
13:00;9.62717;2.73634;74.8109;53.1615;12.9323;4.61375;2.25326;13.1
14:00;12.2873;2.67666;75.1639;56.2747;19.8568;5.77949;2.90378;16.7
15:00;15.5771;2.67071;69.0974;59.9194;15.8356;7.40617;3.83556;21.4
16:00;13.637;2.58771;72.9489;64.4122;15.6753;6.88688;2.79536;17.9
17:00;17.9704;2.56429;68.4036;67.3447;17.5176;14.4384;2.54764;21.8
18:00;21.8286;2.83982;69.9929;69.6958;15.8115;8.39443;4.11968;28.1
19:00;14.4192;3.06284;78.7172;72.2273;19.1002;4.73808;0.62977;15.4
20:00;17.4753;3.72272;73.3789;72.8142;19.6304;17.3693;0;17.5
21:00;43.2136;4.22075;37.45;68.1441;32.916;24.8119;0.28681;43.6
22:00;48.5748;5.15439;29.5271;62.4395;38.1439;28.551;7.78786;60.4
23:00;65.6026;5.81666;9.18366;54.9503;47.7401;47.4491;65.8212;165.7
