CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;60;9;6;93;75;64;157
01:00;17;3;79;28;11;4;23
02:00;16;2;80;33;15;4;22
03:00;17;3;75;27;16;3;21
04:00;20;5;66;25;14;4;26
05:00;14;4;68;17;12;3;19
06:00;13;1;71;10;8;4;17
07:00;14;1;66;8;5;4;21
08:00;17;1;59;7;4;6;25
09:00;23;7;57;7;6;8;35
10:00;21;5;63;16;7;9;34
11:00;18;5;68;10;8;7;28
12:00;20;3;73;10;9;7;31
13:00;22;3;75;;8;10;37
14:00;20;1;81;;8;8;31
15:00;17;3;87;16;7;5;24
16:00;20;2;82;10;8;6;30
17:00;28;2;72;10;7;7;39
18:00;35;4;65;14;5;8;46
19:00;41;5;53;26;15;10;56
20:00;41;6;49;41;32;10;56
21:00;59;12;26;70;50;19;87
22:00;77;14;8;95;68;80;199
23:00;65;12;8;97;73;71;172
