CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;59;11;10;129;106;118;240
01:00;10;7;41;50;35;0;11
02:00;12;7;41;59;37;0;12
03:00;;;44;61;42;;
04:00;9;6;;51;40;0;9
05:00;11;6;41;55;43;0;11
06:00;14;6;38;55;40;0;14
07:00;20;5;33;64;41;0;20
08:00;23;8;31;67;41;1;25
09:00;27;9;29;64;41;4;33
10:00;20;11;40;68;43;3;24
11:00;13;10;51;59;40;1;14
12:00;12;12;54;58;43;1;14
13:00;16;22;54;62;46;2;19
14:00;18;16;54;63;39;2;21
15:00;19;13;59;64;39;4;25
16:00;26;14;58;58;37;4;32
17:00;20;9;65;49;32;0;21
18:00;37;9;51;76;48;29;81
19:00;99;15;14;163;99;184;379
20:00;55;12;26;101;65;40;117
21:00;54;14;23;83;56;9;69
22:00;39;19;33;96;71;2;43
23:00;41;20;28;110;88;2;44
