CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;15;71;63;46;0;17
01:00;33;11;44;141;102;2;36
02:00;25;10;53;118;96;1;27
03:00;22;9;52;111;90;1;24
04:00;21;8;54;98;76;1;22
05:00;30;8;43;106;85;2;32
06:00;41;8;31;105;82;5;50
07:00;46;8;27;110;82;9;60
08:00;42;9;32;111;85;5;51
09:00;32;15;40;98;85;5;40
10:00;33;26;35;108;84;10;49
11:00;33;30;38;107;83;10;47
12:00;30;31;47;115;82;8;41
13:00;31;34;54;;;7;42
14:00;30;35;62;;;5;38
15:00;26;29;72;;51;3;30
16:00;26;26;70;59;47;2;30
17:00;26;;70;74;53;1;27
18:00;30;17;63;84;59;1;32
19:00;36;16;58;82;68;1;39
20:00;33;17;58;85;68;1;35
21:00;31;15;58;89;69;1;33
22:00;24;15;65;76;64;1;26
23:00;19;15;69;65;53;0;20
