CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;8;6;97;73;4;31
01:00;26;16;3;144;124;43;91
02:00;26;11;2;107;83;22;59
03:00;26;8;2;94;69;19;55
04:00;22;4;3;88;61;31;70
05:00;25;4;4;86;59;107;188
06:00;27;7;4;76;54;203;337
07:00;36;7;4;82;58;259;432
08:00;55;8;5;105;70;451;734
09:00;63;13;4;123;83;370;621
10:00;38;14;3;112;79;137;247
11:00;44;19;3;123;86;145;266
12:00;31;26;5;83;62;32;80
13:00;34;19;10;69;46;20;65
14:00;44;10;8;80;50;22;76
15:00;43;6;5;105;65;30;89
16:00;42;4;3;108;68;23;77
17:00;42;7;2;106;71;21;73
18:00;36;16;2;99;69;13;56
19:00;33;13;3;95;74;11;51
20:00;29;12;4;100;77;6;38
21:00;28;13;4;99;77;6;38
22:00;26;;4;92;77;4;33
23:00;35;;4;102;76;153;269
