CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;31.8584;9.1191;20.7735;15.1062;30.4049;30.0593;7.60982;43.4
00:00;26.6438;7.7866;25.4396;14.4711;30.2043;17.7796;4.57545;33.6
01:00;23.4714;6.56138;28.3523;15.4654;28.7612;25.547;2.00282;26.5
02:00;20.3915;7.07957;29.0577;17.8309;26.1123;22.745;0.906153;21.8
03:00;19.4111;5.99157;29.7671;20.621;24.2725;23.7316;1.44998;21.6
04:00;17.7404;5.60983;31.0705;23.5185;25.575;18.4043;0.397654;18.3
05:00;19.8091;5.8081;30.293;26.0837;20.891;17.2984;2.67655;23.9
06:00;37.1324;5.44096;16.2055;26.3699;21.7605;19.4576;21.9133;70.4
07:00;50.0637;5.81383;6.72261;24.6135;27.8363;18.0193;42.8625;115.2
08:00;47.7735;5.54628;8.30475;22.4717;18.5359;17.7679;32.6233;97.4
09:00;49.3395;7.08449;11.5322;20.3692;35.9934;22.1027;35.2045;102.9
10:00;43.4065;8.16235;14.9104;18.6008;36.5804;22.8416;24.1076;80.1
11:00;42.898;8.80614;16.7297;16.9711;42.7222;33.0437;22.4564;77
12:00;42.2794;8.8825;19.3205;15.5023;49.2665;37.1128;19.2783;71.6
13:00;48.1513;9.86753;15.8043;13.6912;56.8749;56.22;24.6376;85.6
14:00;46.708;10.0508;16.5114;13.7295;61.1862;54.4624;22.7359;81.3
15:00;48.0099;10.7014;13.5511;14.583;61.7953;54.5275;20.4276;79.1
16:00;55.6049;12.1367;6.3757;14.3419;79.9523;71.4713;34.3261;107.8
17:00;56.4441;11.7492;5.14656;13.5437;83.8173;71.292;39.2805;116.2
18:00;56.9489;11.133;3.81877;12.1573;84.5404;72.9562;45.714;126.4
19:00;52.278;10.1492;5.0058;10.6918;79.3896;60.6274;37.3526;109.1
20:00;44.447;11.4092;10.2188;9.55405;71.8472;61.2796;16.6087;69.7
21:00;38.8281;11.189;13.6802;9.28854;64.9638;57.1993;9.28322;52.9
22:00;35.1546;11.6133;15.003;9.09999;81.0127;60.1153;6.09263;44.4
23:00;34.8575;11.1795;15.8492;9.38725;74.0692;62.6024;8.25653;47.4
00:00;28.9453;11.5063;21.0323;11.2193;75.8609;63.4431;3.44276;34.2
