CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;3;5;81;58;19;60
01:00;27;2;5;99;61;44;95
02:00;25;2;6;98;67;36;80
03:00;24;2;5;101;68;40;86
04:00;22;2;4;96;59;33;72
05:00;26;2;4;95;65;96;173
06:00;29;3;6;124;80;219;364
07:00;35;4;6;146;88;285;471
08:00;62;5;8;189;107;523;843
09:00;;8;7;228;120;;
10:00;101;10;5;218;129;530;877
11:00;100;10;5;220;129;437;750
12:00;81;9;5;193;118;194;378
13:00;88;8;5;186;117;180;364
14:00;96;7;5;213;123;190;387
15:00;96;6;4;179;99;190;388
16:00;65;5;4;117;73;73;177
17:00;53;3;4;77;53;56;138
18:00;49;3;4;94;55;65;148
19:00;47;3;4;94;58;60;139
20:00;43;3;5;105;68;61;136
21:00;39;2;5;99;69;34;91
22:00;36;;5;91;67;36;91
23:00;33;3;5;87;60;30;78
