CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;51;2;8;17;7;7;61
01:00;40;2;21;14;9;7;50
02:00;19;2;20;16;13;1;21
03:00;17;2;17;17;12;2;20
04:00;22;2;10;21;11;4;27
05:00;26;2;6;18;15;12;43
06:00;27;2;4;22;18;57;112
07:00;35;3;6;26;15;91;173
08:00;32;2;14;29;11;32;80
09:00;23;3;26;25;10;12;41
10:00;15;5;;21;10;6;24
11:00;12;6;47;15;9;4;18
12:00;8;3;63;12;6;2;11
13:00;7;2;69;11;3;1;9
14:00;9;2;71;10;3;1;11
15:00;20;2;58;;;2;23
16:00;31;1;;7;;4;37
17:00;37;2;;9;7;9;51
18:00;36;2;;13;5;9;49
19:00;44;17;;18;12;8;56
20:00;42;10;;23;14;6;50
21:00;46;5;;24;13;18;74
22:00;42;4;;17;12;12;60
23:00;41;3;;16;9;7;51
