CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;20;17;16;45;31;5;28
01:00;27;26;6;65;47;6;35
02:00;21;21;10;55;38;4;27
03:00;17;16;13;41;28;4;22
04:00;14;;16;37;24;2;18
05:00;16;14;15;37;23;2;19
06:00;16;9;13;30;22;4;22
07:00;17;8;14;32;23;6;25
08:00;25;13;8;40;27;12;43
09:00;24;13;9;43;30;15;46
10:00;23;10;10;42;34;14;45
11:00;24;10;11;35;30;17;48
12:00;19;9;18;35;22;11;35
13:00;20;6;22;33;22;13;38
14:00;22;6;24;37;20;11;38
15:00;26;5;22;39;24;11;42
16:00;31;4;15;39;28;15;52
17:00;37;8;8;57;40;27;77
18:00;36;14;7;64;43;20;66
19:00;40;19;6;86;66;29;83
20:00;37;23;6;84;67;28;79
21:00;33;18;7;61;47;23;67
22:00;40;22;5;73;59;45;108
23:00;39;22;5;66;52;52;118
