CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;54;3;2;68;51;265;459
01:00;43;3;2;67;48;198;346
02:00;31;1;2;20;14;31;80
03:00;17;1;16;18;13;2;22
04:00;16;2;23;16;6;2;20
05:00;23;;23;12;3;2;27
06:00;36;1;12;10;3;21;68
07:00;48;1;2;19;3;93;190
08:00;62;2;3;17;;159;306
09:00;47;3;17;11;;42;111
10:00;28;2;36;15;;12;47
11:00;22;2;46;15;6;9;36
12:00;13;2;57;12;9;5;20
13:00;14;2;60;10;11;4;21
14:00;12;3;68;9;10;3;18
15:00;16;2;68;7;7;5;24
16:00;18;1;67;4;;5;27
17:00;34;2;53;6;;9;48
18:00;56;2;32;9;7;19;86
19:00;86;2;8;27;14;60;178
20:00;84;1;3;35;20;99;237
21:00;77;3;2;51;24;190;368
22:00;81;3;3;68;43;294;531
23:00;60;2;3;78;55;267;470
