CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;46;4;5;211;157;229;396
01:00;38;5;4;220;181;229;389
02:00;13;8;40;23;15;1;15
03:00;15;8;31;30;19;1;18
04:00;19;6;26;27;21;2;21
05:00;27;4;13;30;21;4;34
06:00;32;4;5;34;26;24;69
07:00;31;3;4;40;29;27;72
08:00;40;4;2;45;36;81;164
09:00;54;6;3;50;32;132;255
10:00;33;13;12;38;31;37;90
11:00;27;12;19;34;23;15;50
12:00;28;13;19;45;23;15;51
13:00;23;;26;36;21;14;45
14:00;24;19;27;33;20;13;46
15:00;23;12;35;27;18;9;36
16:00;25;10;37;24;13;9;39
17:00;39;11;29;27;13;17;66
18:00;68;11;6;48;21;68;173
19:00;71;8;3;104;59;201;378
20:00;85;7;4;185;105;420;725
21:00;70;6;3;189;121;318;557
22:00;68;5;5;227;148;363;622
23:00;60;5;4;228;149;342;584
