CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;32;1;43;33;23;3;36
01:00;20;1;54;29;24;2;22
02:00;37;3;19;19;18;10;52
03:00;41;2;7;29;18;13;59
04:00;34;1;7;25;18;11;50
05:00;38;1;3;24;21;22;71
06:00;40;1;3;35;21;65;138
07:00;42;2;4;36;22;75;156
08:00;45;2;15;37;24;44;112
09:00;39;4;25;36;26;16;63
10:00;39;6;31;31;24;12;56
11:00;35;7;36;34;23;11;51
12:00;22;10;57;29;19;6;30
13:00;17;5;74;24;14;3;21
14:00;18;4;77;23;11;3;22
15:00;17;3;77;17;10;3;21
16:00;19;3;79;22;12;3;22
17:00;23;2;74;23;16;4;29
18:00;26;3;71;22;12;4;32
19:00;22;3;75;22;10;3;26
20:00;24;1;71;18;9;3;27
21:00;20;1;70;19;9;2;22
22:00;25;1;60;21;13;2;27
23:00;33;;44;33;18;3;37
