CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;39;7;108;84;45;109
01:00;26;20;12;16;11;3;31
02:00;26;18;11;13;;3;30
03:00;15;11;26;12;8;1;16
04:00;12;6;31;12;6;0;11
05:00;18;5;25;9;8;2;20
06:00;22;3;20;7;7;5;30
07:00;36;5;11;13;8;17;61
08:00;44;17;7;15;13;31;91
09:00;31;9;22;18;12;16;55
10:00;26;;31;15;11;11;43
11:00;20;14;39;13;11;7;31
12:00;25;17;34;19;10;12;43
13:00;23;7;35;22;8;10;38
14:00;25;7;36;20;10;9;39
15:00;25;3;39;26;14;8;37
16:00;47;6;15;33;13;23;82
17:00;62;6;5;46;29;63;159
18:00;62;14;7;81;56;65;162
19:00;66;19;11;114;77;111;236
20:00;72;28;11;149;103;205;386
21:00;70;35;13;177;125;221;408
22:00;55;38;10;154;113;142;272
23:00;45;41;6;118;90;92;185
