CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;3;33;31;21;2;20
01:00;21;16;18;49;38;2;25
02:00;19;13;19;47;28;2;23
03:00;18;13;20;40;25;1;20
04:00;19;12;19;33;24;2;23
05:00;21;11;17;42;25;2;25
06:00;29;9;10;41;29;10;44
07:00;37;8;6;43;23;22;71
08:00;37;8;7;47;32;25;75
09:00;38;10;7;56;32;32;86
10:00;36;11;8;64;32;25;75
11:00;36;;9;73;43;23;72
12:00;30;14;15;71;45;15;54
13:00;33;12;14;61;40;17;58
14:00;35;11;16;54;37;16;59
15:00;39;11;18;50;26;17;66
16:00;39;8;16;48;31;18;67
17:00;40;7;14;45;29;19;69
18:00;42;7;12;44;32;20;72
19:00;34;7;16;43;28;13;54
20:00;32;8;20;42;27;11;48
21:00;29;8;21;47;28;8;41
22:00;28;8;23;50;32;7;39
23:00;22;5;29;42;22;5;29
