CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;59;6;35;74;36;15;82
01:00;74;4;8;86;45;78;192
02:00;28;4;48;34;17;3;32
03:00;44;4;23;44;24;41;107
04:00;55;4;5;49;25;67;158
05:00;30;3;37;38;20;15;53
06:00;20;4;49;39;18;1;21
07:00;29;4;40;39;18;3;34
08:00;29;7;43;45;20;6;38
09:00;27;10;47;53;25;7;38
10:00;27;;50;45;24;7;38
11:00;18;2;73;42;21;3;23
12:00;11;1;91;32;17;1;13
13:00;10;1;94;32;15;1;11
14:00;10;1;98;31;21;0;11
15:00;9;2;103;29;15;1;10
16:00;7;3;108;25;11;0;8
17:00;8;3;109;24;9;0;9
18:00;10;4;109;25;10;0;11
19:00;16;4;103;30;13;0;17
20:00;28;3;88;47;18;1;30
21:00;31;2;78;51;21;1;33
22:00;41;3;65;61;25;1;43
23:00;41;5;58;71;31;2;43
