CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;32;35;4;133;107;58;120
01:00;49;24;16;332;286;304;514
02:00;45;22;11;296;258;263;446
03:00;42;20;11;275;239;251;424
04:00;40;17;10;267;229;265;445
05:00;40;15;6;239;206;274;458
06:00;42;13;7;219;192;309;514
07:00;45;12;5;205;185;324;539
08:00;47;16;6;217;188;292;492
09:00;43;20;4;204;175;297;497
10:00;48;28;3;187;163;175;315
11:00;53;34;3;186;160;134;258
12:00;61;31;3;170;150;147;285
13:00;60;32;2;127;117;103;217
14:00;57;31;3;100;91;65;156
15:00;54;27;3;91;83;45;123
16:00;63;34;4;102;90;108;227
17:00;67;25;6;119;102;170;327
18:00;63;34;6;141;122;150;293
19:00;59;47;8;157;137;136;267
20:00;51;34;7;154;133;156;288
21:00;58;30;10;187;126;241;427
22:00;48;41;7;181;143;132;251
23:00;36;39;4;153;125;71;145
