CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;2;7;6;154;113;243;371
01:00;2;7;5;150;115;246;376
02:00;29;3;6;42;32;8;42
03:00;28;3;4;42;25;11;46
04:00;22;3;4;38;26;25;62
05:00;21;3;4;36;25;32;70
06:00;14;4;4;40;27;57;102
07:00;3;4;3;42;30;141;218
08:00;8;4;4;;23;105;167
09:00;15;4;8;;18;75;130
10:00;16;3;23;30;15;9;30
11:00;13;3;28;24;15;6;23
12:00;17;3;34;19;15;4;22
13:00;11;3;46;20;12;2;14
14:00;8;2;55;12;9;1;10
15:00;7;2;61;9;8;1;10
16:00;6;3;63;10;5;0;7
17:00;8;2;64;10;6;0;8
18:00;16;3;51;22;19;0;16
19:00;26;3;34;46;33;0;26
20:00;37;4;11;78;56;56;123
21:00;20;5;8;119;84;168;277
22:00;6;6;7;132;95;212;330
23:00;2;6;7;136;98;224;343
