CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;4;1;53;36;145;259
01:00;34;5;1;41;31;122;221
02:00;15;4;22;;16;1;17
03:00;17;4;17;;15;2;20
04:00;24;1;10;26;15;4;30
05:00;27;2;7;31;15;4;33
06:00;27;3;5;26;15;8;40
07:00;28;3;3;25;15;19;57
08:00;27;2;3;24;16;27;68
09:00;27;4;5;14;;23;61
10:00;20;5;13;19;16;15;43
11:00;15;12;23;25;12;6;24
12:00;15;13;27;25;14;6;24
13:00;;;33;15;14;;
14:00;14;10;;18;15;4;20
15:00;13;8;39;25;13;3;17
16:00;11;7;43;21;11;0;12
17:00;13;;40;20;11;1;15
18:00;13;5;39;22;11;0;14
19:00;30;5;22;31;14;2;32
20:00;51;3;4;46;25;92;191
21:00;55;4;1;53;26;175;323
22:00;56;4;1;64;34;232;410
23:00;44;4;1;64;37;184;325
