CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;45;79;6;233;155;112;216
01:00;47;55;8;190;127;119;230
02:00;41;52;5;165;107;119;223
03:00;32;57;5;141;95;48;105
04:00;31;51;3;117;79;42;96
05:00;30;47;3;99;72;64;128
06:00;28;43;3;103;73;64;126
07:00;28;41;3;106;65;84;157
08:00;31;48;4;99;63;81;155
09:00;30;48;19;79;51;23;64
10:00;21;36;39;52;36;6;31
11:00;25;33;43;47;30;8;36
12:00;18;29;52;40;25;4;24
13:00;22;39;49;52;30;7;33
14:00;22;35;52;44;28;6;31
15:00;13;8;66;24;15;2;16
16:00;9;2;71;16;11;1;10
17:00;16;4;63;32;15;1;18
18:00;39;9;40;66;28;29;84
19:00;87;17;6;142;60;148;313
20:00;91;;9;224;110;244;465
21:00;80;61;10;252;147;221;418
22:00;71;70;12;275;164;227;417
23:00;56;84;10;285;180;153;289
