CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;13;17;60;45;32;1;14
01:00;15;22;48;38;34;1;16
02:00;12;19;50;37;31;0;13
03:00;11;19;51;38;24;0;12
04:00;10;17;52;33;22;0;11
05:00;10;14;52;29;19;0;11
06:00;13;14;50;29;20;1;14
07:00;;;46;29;19;;
08:00;21;14;;;20;2;24
09:00;21;14;43;40;23;4;27
10:00;18;15;47;36;23;6;26
11:00;15;16;52;44;26;6;25
12:00;19;17;52;42;28;5;27
13:00;16;15;59;47;28;3;22
14:00;19;15;59;49;30;4;24
15:00;19;15;60;53;31;3;23
16:00;23;17;55;58;34;2;26
17:00;25;18;52;55;34;1;27
18:00;24;15;53;50;30;1;25
19:00;20;15;55;48;28;1;22
20:00;20;15;54;47;33;1;21
21:00;17;14;56;47;33;1;19
22:00;16;17;56;52;36;1;18
23:00;15;16;58;50;35;1;16
