CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;34;8;3;63;42;97;183
01:00;30;8;3;53;38;82;156
02:00;28;7;6;44;38;5;35
03:00;28;5;4;39;37;6;37
04:00;18;4;13;39;29;3;23
05:00;15;3;23;29;22;2;19
06:00;23;3;19;24;20;8;35
07:00;32;2;15;21;20;14;53
08:00;40;2;17;19;19;20;70
09:00;45;2;13;20;17;26;85
10:00;41;3;10;26;24;21;73
11:00;38;4;9;30;29;23;73
12:00;38;6;9;41;33;22;70
13:00;38;6;9;54;43;23;73
14:00;40;7;6;62;47;34;92
15:00;38;11;12;49;32;27;79
16:00;45;13;11;47;32;30;90
17:00;50;23;9;46;31;33;100
18:00;62;8;8;47;28;55;145
19:00;56;4;3;49;28;42;119
20:00;49;3;2;58;35;100;200
21:00;47;3;3;71;42;177;316
22:00;49;5;3;92;52;262;449
23:00;43;;3;71;48;184;323
