CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;20;8;45;42.75;24;12;3;24
00:00;10;4;57;45.875;19;7;1;12
01:00;9;4;60;49.125;13;6;0;9
02:00;6;3;64;50.875;9;4;0;6
03:00;7;4;61;53.875;18;8;0;7
04:00;6;2;57;55.125;9;8;0;6
05:00;8;3;51;55.5;8;7;0;8
06:00;11;3;45;55;17;10;1;13
07:00;11;4;46;55.125;16;3;1;13
08:00;12;4;43;53.375;13;10;2;15
09:00;14;4;43;51.25;21;13;3;18
10:00;16;4;45;48.875;17;6;4;21
11:00;19;5;44;46.75;12;10;4;25
12:00;17;7;50;45.875;19;11;6;26
13:00;16;7;55;46.375;13;3;5;23
14:00;13;7;59;48.125;22;12;4;19
15:00;13;6;60;49.875;16;8;3;18
16:00;17;9;55;51.375;13;10;3;22
17:00;17;6;54;52.75;12;7;4;23
18:00;16;4;59;54.5;15;3;4;21
19:00;14;4;61;56.625;18;3;3;18
20:00;17;8;54;57.125;23;11;2;20
21:00;15;8;55;57.125;20;12;2;18
22:00;13;7;57;56.875;14;7;2;16
23:00;12;7;59;56.75;18;11;1;14
00:00;6;4;68;58.375;16;7;0;6
