CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;3;19;104;81;40;100
01:00;35;3;15;91;77;45;103
02:00;46;3;11;46;26;52;124
03:00;44;3;9;37;22;40;103
04:00;40;3;10;31;20;30;85
05:00;38;3;9;30;24;54;119
06:00;37;;11;35;21;72;146
07:00;37;3;12;36;27;100;189
08:00;42;3;14;39;26;125;232
09:00;40;3;14;36;19;56;125
10:00;39;5;19;34;21;33;88
11:00;33;10;33;24;14;19;62
12:00;30;9;46;19;11;13;49
13:00;20;6;55;15;10;6;29
14:00;23;6;54;14;9;7;33
15:00;26;8;55;18;9;8;37
16:00;;;62;14;13;;
17:00;31;7;;15;11;7;42
18:00;38;6;54;20;15;9;51
19:00;60;6;33;34;26;20;91
20:00;77;5;15;66;47;95;221
21:00;65;4;25;116;84;134;269
22:00;52;3;26;121;95;131;251
23:00;42;3;20;104;88;88;175
