CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;7;5;53;30;15;0;7
01:00;12;5;32;50;41;0;12
02:00;11;4;32;49;38;1;13
03:00;9;4;35;45;36;1;10
04:00;9;4;38;34;29;1;10
05:00;7;4;41;32;28;0;7
06:00;7;3;42;31;29;0;7
07:00;8;4;43;29;21;1;9
08:00;7;5;45;31;24;0;7
09:00;8;5;44;35;20;0;8
10:00;9;4;44;37;24;0;9
11:00;9;3;43;34;28;0;9
12:00;9;3;45;36;27;0;9
13:00;10;3;44;39;27;0;10
14:00;11;3;44;36;32;0;11
15:00;12;4;43;33;28;0;12
16:00;12;4;42;36;26;0;12
17:00;12;3;43;36;28;0;12
18:00;11;3;42;32;26;0;11
19:00;14;4;40;29;19;0;14
20:00;13;4;41;26;19;0;13
21:00;10;4;46;24;13;0;10
22:00;8;4;47;27;20;0;8
23:00;7;4;50;30;18;1;8
