CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;33;4;21;26;15;12;51
01:00;14;4;35;19;10;2;17
02:00;14;4;36;25;10;2;17
03:00;13;4;38;21;8;2;15
04:00;14;4;35;22;9;2;16
05:00;18;3;26;23;10;3;22
06:00;23;4;22;18;10;7;31
07:00;23;4;24;15;8;7;34
08:00;;;21;23;11;;
09:00;;;17;24;11;;
10:00;32;4;22;24;9;11;50
11:00;32;4;24;26;12;13;52
12:00;27;4;28;32;13;9;42
13:00;27;4;30;34;12;8;40
14:00;35;4;25;34;12;13;55
15:00;36;4;26;30;12;13;56
16:00;37;4;21;33;14;13;57
17:00;47;5;11;40;18;22;80
18:00;55;5;9;46;21;43;120
19:00;52;4;10;51;22;31;98
20:00;65;5;5;53;20;64;163
21:00;54;4;9;41;17;38;112
22:00;33;4;26;28;12;12;50
23:00;21;4;33;28;12;5;28
