CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;15;2;36;24;11;3;20
01:00;19;3;6;45;19;2;22
02:00;15;3;6;40;16;2;18
03:00;17;3;3;33;14;3;20
04:00;13;3;6;25;11;2;16
05:00;14;2;5;19;10;3;18
06:00;14;2;5;17;8;2;17
07:00;11;2;6;17;7;3;14
08:00;9;3;8;16;6;2;12
09:00;10;3;6;14;6;3;14
10:00;12;3;6;18;9;4;18
11:00;13;2;7;17;8;4;19
12:00;14;2;8;21;7;6;23
13:00;19;3;6;20;7;11;35
14:00;22;3;7;22;8;13;42
15:00;30;3;7;26;9;16;53
16:00;28;3;8;21;9;11;45
17:00;24;3;8;18;8;11;40
18:00;15;3;20;18;8;6;24
19:00;19;3;22;18;9;6;27
20:00;16;3;23;18;9;6;26
21:00;15;3;33;17;7;4;21
22:00;16;2;40;9;6;4;21
23:00;15;3;39;18;8;3;20
