CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;30;25;16;51;40;9;44
01:00;39;36;5;106;84;14;61
02:00;36;35;6;104;81;10;52
03:00;29;35;9;103;74;6;38
04:00;29;28;10;83;54;7;40
05:00;26;24;14;61;45;6;36
06:00;36;22;7;63;45;37;93
07:00;39;22;5;69;45;28;81
08:00;53;23;5;73;56;189;342
09:00;47;26;4;83;60;131;247
10:00;45;31;5;85;62;73;156
11:00;42;30;6;89;66;48;115
12:00;37;28;8;86;63;27;78
13:00;31;17;10;69;50;20;62
14:00;30;13;10;51;43;22;64
15:00;35;12;7;58;47;32;83
16:00;39;14;5;79;60;39;98
17:00;41;16;4;85;64;67;144
18:00;41;17;4;95;69;62;135
19:00;43;23;5;122;88;65;142
20:00;49;28;6;133;101;97;197
21:00;51;29;8;138;107;137;260
22:00;35;26;11;91;70;26;75
23:00;30;25;16;62;50;11;46
