CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;72;1;7;65;37;133;275
01:00;50;1;5;51;32;67;151
02:00;43;1;7;46;;16;67
03:00;38;1;6;47;;41;100
04:00;31;1;8;41;;15;54
05:00;32;2;6;35;;18;59
06:00;34;2;5;43;;77;152
07:00;42;3;5;41;;109;207
08:00;51;4;7;44;;81;174
09:00;48;4;22;46;;29;92
10:00;37;3;45;36;;11;53
11:00;27;4;61;33;;5;34
12:00;20;5;79;31;;3;24
13:00;12;;90;30;;1;13
14:00;14;1;90;23;18;2;17
15:00;14;1;92;14;9;2;15
16:00;15;1;94;17;7;1;17
17:00;20;1;95;24;8;2;23
18:00;23;1;95;19;12;2;26
19:00;22;1;91;11;12;1;24
20:00;24;3;90;18;11;1;25
21:00;28;2;76;24;11;1;29
22:00;33;2;58;24;9;3;37
23:00;88;3;6;64;21;170;348
