CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;46;24;38;94;84;3;51
01:00;36;26;42;96;86;1;37
02:00;22;2;67;30;22;0;22
03:00;23;3;62;29;23;0;23
04:00;20;2;65;22;21;0;21
05:00;23;2;61;20;15;1;24
06:00;40;2;44;16;15;6;49
07:00;58;3;30;21;18;13;77
08:00;69;4;22;25;21;26;109
09:00;71;6;24;29;23;33;121
10:00;52;6;36;35;22;19;80
11:00;38;10;48;37;26;11;54
12:00;37;14;50;39;26;9;51
13:00;43;16;49;37;28;10;58
14:00;47;26;46;42;38;13;65
15:00;50;35;46;50;42;14;70
16:00;53;27;49;51;44;15;75
17:00;54;22;49;53;44;12;73
18:00;64;18;39;57;48;14;84
19:00;69;18;35;60;52;15;91
20:00;65;19;37;67;58;11;82
21:00;63;18;36;74;64;11;78
22:00;56;22;37;88;78;8;68
23:00;51;26;38;94;85;5;59
