CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;85.2815;20.6764;7.30448;46.0246;225.525;171.83;205.137;399.905
00:00;76.8202;22.9087;5.06122;32.236;182.698;159.143;146.344;301.323
01:00;70.1662;21.8493;5.26903;18.9958;179.272;155.55;107.049;234.6
02:00;60.0432;21.4683;4.35687;8.73097;179.135;148.327;72.4992;171.252
03:00;51.4289;20.5714;4.54917;6.03558;144.064;124.359;28.9453;95.8227
04:00;42.4399;24.479;12.1706;6.4244;145.009;128.42;5.95339;51.5713
05:00;23.4252;11.4022;36.4825;10.1756;104.26;86.1646;1.57053;25.8377
06:00;11.4509;4.34701;53.0886;16.0353;60.672;52.6233;0.596828;12.3691
07:00;11.5349;3.05055;49.256;21.2792;50.6925;41.6971;0.926937;12.9531
08:00;9.06124;1.64986;33.9981;24.8964;25.6901;21.4814;1.2522;10.9753
09:00;7.75296;1.26662;34.79;28.5865;14.2321;7.08962;1.07138;9.39602
10:00;6.73801;1.19964;40.314;33.0811;12.6331;4.22242;1.31974;8.76579
11:00;7.42722;1.25126;42.8742;37.8717;8.13251;10.3268;0.785956;8.62604
12:00;10.0735;1.30654;41.8717;41.5844;7.92226;5.69093;1.75792;12.7741
13:00;8.27532;1.41421;48.7246;43.1147;12.14;6.64571;1.41431;10.4455
14:00;7.95861;1;52.1903;43.0024;16.6931;6.07365;1.29757;9.95557
15:00;9.78128;1;49.6716;43.0543;11;9.23925;1.22379;11.6624
16:00;10.106;1;53.7132;45.5187;19.66;3.53752;1.46072;12.3404
17:00;14.1525;3.15829;51.9088;47.6586;15.7381;4.75626;1.32598;16.193
18:00;12.3638;13.7283;55.8877;49.6053;26.2957;9.32127;29.1334;12.0625
19:00;15.151;4.32179;47.7221;50.2113;19.5508;16.0741;51.9497;14.4798
20:00;51.6441;3.77454;10.717;46.3169;45.9634;37.3059;102.462;96.3254
21:00;58.7275;3.58224;3.88527;40.712;56.739;42.6365;180.863;138.427
22:00;58.9916;6.54217;6.13408;34.955;111.897;92.1246;100.741;216.192
