CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;24;28;52;84;57;1;26
01:00;21;22;36;100;63;1;23
02:00;24;24;30;99;65;1;26
03:00;26;45;28;102;63;1;28
04:00;30;27;24;96;60;1;32
05:00;25;25;28;92;56;1;27
06:00;26;23;27;100;61;2;29
07:00;34;24;21;105;63;2;37
08:00;31;17;23;96;62;3;36
09:00;28;17;26;94;61;6;38
10:00;23;19;31;102;62;7;33
11:00;22;26;33;100;60;9;36
12:00;25;29;35;98;61;9;38
13:00;26;25;39;80;54;6;34
14:00;22;22;45;60;40;4;28
15:00;26;25;44;69;40;4;31
16:00;29;25;40;72;44;3;35
17:00;36;26;36;77;47;3;41
18:00;38;36;38;79;47;2;41
19:00;46;56;33;95;55;3;50
20:00;37;32;39;90;57;2;40
21:00;33;28;43;87;54;2;36
22:00;32;26;44;78;52;2;34
23:00;28;23;48;82;53;1;30
