CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;48;3;27;35;26;14;69
01:00;55;3;8;43;29;66;157
02:00;31;6;4;29;15;72;142
03:00;27;6;3;26;17;53;109
04:00;26;6;4;26;15;86;158
05:00;27;6;4;26;14;97;174
06:00;22;6;3;23;16;62;116
07:00;26;6;7;34;18;52;107
08:00;22;8;35;38;;7;33
09:00;15;8;46;24;11;4;20
10:00;19;13;46;41;14;5;26
11:00;15;9;59;33;17;3;20
12:00;8;8;74;19;13;1;11
13:00;6;7;82;19;10;1;8
14:00;5;7;87;21;9;0;7
15:00;5;7;90;21;8;0;6
16:00;5;7;90;17;7;0;6
17:00;5;7;91;15;9;0;6
18:00;6;7;94;15;9;0;7
19:00;8;6;99;17;8;0;9
20:00;13;6;97;19;9;1;16
21:00;19;5;81;22;16;1;21
22:00;22;4;70;32;23;2;25
23:00;25;3;62;30;23;2;29
