CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;59;97;22;294;95;120;244
01:00;41;35;16;120;95;6;50
02:00;37;34;16;115;85;5;45
03:00;35;33;18;98;80;4;42
04:00;34;29;17;92;77;4;39
05:00;31;25;18;85;59;5;39
06:00;34;22;16;71;51;12;52
07:00;42;21;10;64;53;27;84
08:00;49;22;7;78;61;67;150
09:00;51;30;10;86;69;86;184
10:00;38;32;22;71;51;32;87
11:00;38;27;26;52;37;28;81
12:00;35;28;30;37;31;20;64
13:00;30;26;33;39;26;17;55
14:00;35;27;30;43;32;19;64
15:00;37;19;30;52;31;23;72
16:00;45;18;24;45;32;26;86
17:00;67;21;9;53;45;44;135
18:00;73;24;6;79;56;93;215
19:00;78;30;10;112;88;101;231
20:00;61;33;10;106;81;20;93
21:00;83;43;15;175;;211;405
22:00;79;67;21;277;;221;417
23:00;63;86;20;292;216;115;239
