CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;1;4;37;22;32;89
01:00;33;1;5;28;18;13;52
02:00;13;2;13;28;14;3;18
03:00;12;2;16;26;14;3;16
04:00;10;1;18;31;16;2;14
05:00;12;1;18;30;14;4;18
06:00;13;;15;31;14;5;21
07:00;19;1;10;28;18;12;38
08:00;22;1;9;31;20;16;48
09:00;20;2;11;39;17;16;44
10:00;24;6;12;47;20;16;48
11:00;20;11;16;30;16;13;40
12:00;16;11;25;34;14;9;31
13:00;15;9;28;30;20;7;26
14:00;20;5;31;31;21;7;30
15:00;18;5;36;26;12;7;29
16:00;20;4;43;26;10;6;29
17:00;31;3;39;25;25;8;45
18:00;28;2;32;25;19;11;44
19:00;24;2;34;27;7;9;38
20:00;30;2;29;26;22;9;42
21:00;42;3;16;30;19;25;81
22:00;49;2;6;33;19;39;108
23:00;45;1;5;38;21;40;105
