CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;33;18;6;121;90;123;221
01:00;36;30;5;106;82;43;101
02:00;32;29;4;87;68;24;68
03:00;31;29;5;81;63;11;48
04:00;31;31;5;85;69;8;43
05:00;32;26;4;73;55;13;52
06:00;30;19;5;43;34;11;46
07:00;32;16;4;33;27;20;62
08:00;31;14;5;41;25;23;66
09:00;29;;7;43;24;27;70
10:00;28;9;7;42;30;22;62
11:00;30;11;11;;27;21;62
12:00;32;8;13;;25;14;54
13:00;34;8;10;31;25;15;57
14:00;38;5;7;36;27;25;75
15:00;36;5;6;45;31;19;65
16:00;40;6;4;50;39;26;80
17:00;49;5;2;58;50;61;141
18:00;53;11;4;88;74;102;209
19:00;52;12;5;105;87;132;254
20:00;57;14;7;135;99;203;366
21:00;58;16;9;172;120;294;507
22:00;43;20;4;113;84;98;193
23:00;36;20;4;99;75;55;120
