CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;43;50;17;318;223;176;311
01:00;7;4;50;12;5;1;8
02:00;5;5;54;11;6;0;6
03:00;7;3;48;10;5;0;7
04:00;7;3;50;10;3;0;7
05:00;13;;44;10;3;2;16
06:00;39;4;18;22;3;28;81
07:00;57;5;6;28;10;60;148
08:00;60;4;7;34;17;105;219
09:00;77;10;7;54;28;262;477
10:00;62;15;7;64;29;113;235
11:00;63;17;7;78;36;113;236
12:00;61;21;8;76;38;84;188
13:00;54;19;10;59;38;53;135
14:00;50;27;15;50;30;40;111
15:00;51;24;13;55;20;35;104
16:00;73;17;8;114;40;202;382
17:00;83;23;7;147;56;276;504
18:00;112;20;14;215;101;543;909
19:00;109;24;14;243;142;514;879
20:00;100;15;17;298;194;502;862
21:00;94;25;21;351;239;476;820
22:00;60;29;17;326;224;274;478
23:00;57;26;15;301;210;258;451
