CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;78;17;57;120;89;70;185
01:00;64;13;7;96;76;50;141
02:00;17;7;53;28;14;2;20
03:00;16;10;50;28;15;2;18
04:00;16;9;46;25;19;2;19
05:00;18;10;40;36;19;2;21
06:00;37;10;18;37;21;6;45
07:00;37;10;20;42;24;10;50
08:00;29;17;27;45;28;10;44
09:00;23;20;38;42;31;8;36
10:00;22;15;50;34;25;9;36
11:00;16;;71;22;12;5;23
12:00;20;9;68;20;12;6;29
13:00;17;8;76;22;14;5;24
14:00;15;10;78;20;14;4;21
15:00;16;8;80;18;12;4;23
16:00;16;5;83;20;16;4;22
17:00;16;5;84;22;18;3;20
18:00;18;5;80;27;21;4;23
19:00;23;11;71;35;23;3;27
20:00;32;10;62;47;31;5;39
21:00;74;14;22;76;50;24;111
22:00;84;19;12;97;70;33;134
23:00;;;5;129;87;;
