CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;27;19;26;41;27;3;32
01:00;48;36;7;142;99;16;73
02:00;49;39;6;156;104;28;91
03:00;43;35;6;143;98;17;70
04:00;42;31;6;125;85;11;59
05:00;43;28;6;112;72;12;62
06:00;48;27;4;93;64;39;107
07:00;54;;4;84;59;72;164
08:00;69;24;5;79;57;190;359
09:00;22;13;39;32;22;8;35
10:00;20;19;49;17;13;3;25
11:00;18;13;54;23;9;2;22
12:00;22;15;53;22;9;4;29
13:00;15;10;59;17;10;1;18
14:00;26;27;50;23;12;5;34
15:00;24;17;49;21;14;5;31
16:00;32;14;37;31;19;8;44
17:00;39;13;27;36;21;11;56
18:00;39;14;25;33;24;11;55
19:00;40;16;22;37;27;11;57
20:00;38;17;22;37;26;11;54
21:00;36;19;22;39;27;10;50
22:00;34;19;22;40;27;8;46
23:00;31;20;24;39;33;5;39
