CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;52.9651;22.3863;4.92766;16.4267;223.254;183.046;98.0391;203.368
01:00;40.1257;18.4863;3.1776;8.18893;168.296;18.4863;39.0456;100.023
02:00;35.171;13.8912;3.0108;6.1958;145.345;13.8912;34.121;87.5229
03:00;32.0757;12.0662;3.33332;5.83961;131.02;12.0662;27.6217;74.4455
04:00;31.7016;9.04124;3.28345;5.23862;113.487;9.04124;39.6782;92.5759
05:00;34.7156;9.05765;2.74258;4.34516;131.086;9.05765;121.432;220.996
06:00;42.2088;11.0022;3.69797;3.75345;142.054;11.0022;192.615;337.695
07:00;59.8742;13.1191;4.03656;3.40557;175.002;110.971;316.217;544.95
08:00;72.7859;19.7943;3.85036;3.39158;169.518;113.897;295.885;526.665
09:00;75.2006;19.8558;3.25685;3.40149;159.219;99.8509;173.598;341.526
10:00;70.6163;15.5014;10.7453;4.3683;133.417;82.3318;68.9421;176.374
11:00;35.8852;11.4592;55.7586;10.9215;62.6546;25.3348;11.1783;53.0273
12:00;27.8219;20.1133;72.5493;19.5797;53.5531;24.3564;5.06871;35.6009
13:00;33.7767;51.1571;71.8189;28.2142;45.4285;18.4349;6.66452;44.0001
14:00;26.9467;41.6028;82.0217;38.0047;24.2915;9.10641;5.30633;35.0935
15:00;21.5335;13.305;91.9501;48.9939;29.3894;12.4095;3.82495;27.433
16:00;17.9309;6.255;97.9833;60.7605;34.1507;13.9349;2.37594;21.7077
17:00;40.8303;6.40455;75.0846;69.739;41.4412;12.8172;8.75533;54.3255
18:00;101.53;10.3884;18.1867;70.6692;72.1114;30.2222;55.9854;187.221
19:00;122.084;17.5083;4.27929;64.2342;137.335;62.0865;160.548;368.42
20:00;138.359;31.7999;7.58822;56.1141;271.513;139.69;450.089;828.828
21:00;96.0299;39.6732;8.01049;48.1381;274.858;187.936;261.305;496.802
22:00;73.6771;37.9995;7.27567;38.7948;275.411;200.794;169.109;333.111
23:00;62.3829;27.8804;6.06093;28.0586;252.504;197.333;130.775;263.003
