CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;56;3;10;50;28;49;130
01:00;52;3;10;51;28;33;101
02:00;46;2;6;33;22;34;97
03:00;45;2;4;27;16;36;100
04:00;42;2;5;32;16;52;121
05:00;36;3;4;25;15;95;181
06:00;39;3;6;33;19;163;287
07:00;47;;8;49;31;214;374
08:00;62;4;9;67;34;267;470
09:00;62;5;11;61;33;199;364
10:00;42;6;20;23;15;31;90
11:00;52;6;11;23;20;39;111
12:00;45;6;18;21;12;33;94
13:00;42;6;19;16;10;25;79
14:00;56;4;17;16;15;31;103
15:00;75;3;9;28;22;69;180
16:00;66;3;9;29;21;62;160
17:00;61;3;11;35;21;55;145
18:00;64;5;12;38;18;52;143
19:00;69;4;9;45;20;82;194
20:00;74;3;10;52;27;104;232
21:00;73;3;10;61;20;145;294
22:00;63;3;10;49;26;57;151
23:00;58;3;12;43;26;35;111
